,natural_gas_price_euro_mwh_obs,coal_price_euro_mwh_obs,co2_price_euro_t_obs,ro_coal_capa_available_MW_obs,ro_gas_capa_available_MW_obs,ro_day_ahead_price_euro_mwh_obs,ro_nuclear_capa_available_MW_obs
2025-08-04 07:00:00+00:00,,,,1000.0,2999.4,71.7,1300.0
2025-08-04 08:00:00+00:00,,,,1000.0,2999.4,63.07,1300.0
2025-08-04 09:00:00+00:00,,,,1000.0,2999.4,50.24,1300.0
2025-08-04 10:00:00+00:00,,,,1000.0,2999.4,14.71,1300.0
2025-08-04 11:00:00+00:00,,,,1000.0,2999.4,4.05,1300.0
2025-08-04 12:00:00+00:00,,,,1000.0,2999.4,0.66,1300.0
2025-08-04 13:00:00+00:00,,,,1000.0,2999.4,30.0,1300.0
2025-08-04 14:00:00+00:00,,,,1000.0,2999.4,65.9,1300.0
2025-08-04 15:00:00+00:00,,,,1000.0,2999.4,124.35,1300.0
2025-08-04 16:00:00+00:00,,,,1000.0,2999.4,147.75,1300.0
2025-08-04 17:00:00+00:00,,,,1000.0,2999.4,191.82,1300.0
2025-08-04 18:00:00+00:00,,,,1000.0,2999.4,215.81,1300.0
2025-08-04 19:00:00+00:00,,,,1000.0,2999.4,136.27,1300.0
2025-08-04 20:00:00+00:00,,,,1000.0,2999.4,122.22,1300.0
2025-08-04 21:00:00+00:00,,,,1000.0,2999.4,88.64,1300.0
2025-08-04 22:00:00+00:00,,,,1000.0,2999.4,95.99,1300.0
2025-08-04 23:00:00+00:00,,,,1000.0,2999.4,15.93,1300.0
2025-08-05 00:00:00+00:00,36.555,12.63,70.93,1000.0,2999.4,45.82,1300.0
2025-08-05 01:00:00+00:00,,,,1000.0,2999.4,24.89,1300.0
2025-08-05 02:00:00+00:00,,,,1000.0,2999.4,62.85,1300.0
2025-08-05 03:00:00+00:00,,,,1000.0,2999.4,88.64,1300.0
2025-08-05 04:00:00+00:00,,,,1000.0,2999.4,99.9,1300.0
2025-08-05 05:00:00+00:00,,,,1000.0,2999.4,94.23,1300.0
2025-08-05 06:00:00+00:00,,,,1000.0,2999.4,73.82,1300.0
2025-08-05 07:00:00+00:00,,,,1000.0,2999.4,3.82,1300.0
2025-08-05 08:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-05 09:00:00+00:00,,,,1000.0,2999.4,-1.82,1300.0
2025-08-05 10:00:00+00:00,,,,1000.0,2999.4,-4.92,1300.0
2025-08-05 11:00:00+00:00,,,,1000.0,2999.4,5.11,1300.0
2025-08-05 12:00:00+00:00,,,,1000.0,2999.4,-11.92,1300.0
2025-08-05 13:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-05 14:00:00+00:00,,,,1000.0,2999.4,64.87,1300.0
2025-08-05 15:00:00+00:00,,,,1000.0,2999.4,103.95,1300.0
2025-08-05 16:00:00+00:00,,,,1000.0,2999.4,121.03,1300.0
2025-08-05 17:00:00+00:00,,,,1000.0,2999.4,148.71,1300.0
2025-08-05 18:00:00+00:00,,,,1000.0,2999.4,180.18,1300.0
2025-08-05 19:00:00+00:00,,,,1000.0,2999.4,136.07,1300.0
2025-08-05 20:00:00+00:00,,,,1000.0,2999.4,123.27,1300.0
2025-08-05 21:00:00+00:00,,,,1000.0,2999.4,88.83,1300.0
2025-08-05 22:00:00+00:00,,,,1000.0,2999.4,77.04,1300.0
2025-08-05 23:00:00+00:00,,,,1000.0,2999.4,59.98,1300.0
2025-08-06 00:00:00+00:00,36.637,12.504285714285714,70.36,1000.0,2999.4,73.06,1300.0
2025-08-06 01:00:00+00:00,,,,1000.0,2999.4,77.58,1300.0
2025-08-06 02:00:00+00:00,,,,1000.0,2999.4,72.91,1300.0
2025-08-06 03:00:00+00:00,,,,1000.0,2999.4,82.26,1300.0
2025-08-06 04:00:00+00:00,,,,1000.0,2999.4,96.7,1300.0
2025-08-06 05:00:00+00:00,,,,1000.0,2999.4,98.03,1300.0
2025-08-06 06:00:00+00:00,,,,1000.0,2999.4,83.98,1300.0
2025-08-06 07:00:00+00:00,,,,1000.0,2999.4,27.83,1300.0
2025-08-06 08:00:00+00:00,,,,1000.0,2999.4,0.01,1300.0
2025-08-06 09:00:00+00:00,,,,1000.0,2999.4,0.98,1300.0
2025-08-06 10:00:00+00:00,,,,1000.0,2999.4,4.99,1300.0
2025-08-06 11:00:00+00:00,,,,1000.0,2999.4,4.91,1300.0
2025-08-06 12:00:00+00:00,,,,1000.0,2999.4,3.13,1300.0
2025-08-06 13:00:00+00:00,,,,1000.0,2999.4,27.27,1300.0
2025-08-06 14:00:00+00:00,,,,1000.0,2999.4,86.62,1300.0
2025-08-06 15:00:00+00:00,,,,1000.0,2999.4,98.76,1300.0
2025-08-06 16:00:00+00:00,,,,1000.0,2999.4,107.91,1300.0
2025-08-06 17:00:00+00:00,,,,1000.0,2999.4,147.78,1300.0
2025-08-06 18:00:00+00:00,,,,1000.0,2999.4,184.57,1300.0
2025-08-06 19:00:00+00:00,,,,1000.0,2999.4,156.72,1300.0
2025-08-06 20:00:00+00:00,,,,1000.0,2999.4,110.0,1300.0
2025-08-06 21:00:00+00:00,,,,1000.0,2999.4,101.26,1300.0
2025-08-06 22:00:00+00:00,,,,1000.0,2999.4,97.45,1300.0
2025-08-06 23:00:00+00:00,,,,1000.0,2999.4,94.97,1300.0
2025-08-07 00:00:00+00:00,36.016,12.379999999999999,71.13,1000.0,2999.4,88.1,1300.0
2025-08-07 01:00:00+00:00,,,,1000.0,2999.4,80.67,1300.0
2025-08-07 02:00:00+00:00,,,,1000.0,2999.4,84.32,1300.0
2025-08-07 03:00:00+00:00,,,,1000.0,2999.4,71.96,1300.0
2025-08-07 04:00:00+00:00,,,,1000.0,2999.4,78.85,1300.0
2025-08-07 05:00:00+00:00,,,,1000.0,2999.4,59.43,1300.0
2025-08-07 06:00:00+00:00,,,,1000.0,2999.4,15.08,1300.0
2025-08-07 07:00:00+00:00,,,,1000.0,2999.4,5.11,1300.0
2025-08-07 08:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-07 09:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-07 10:00:00+00:00,,,,1000.0,2999.4,-0.16,1300.0
2025-08-07 11:00:00+00:00,,,,1000.0,2999.4,-3.1,1300.0
2025-08-07 12:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-07 13:00:00+00:00,,,,1000.0,2999.4,0.01,1300.0
2025-08-07 14:00:00+00:00,,,,1000.0,2999.4,38.72,1300.0
2025-08-07 15:00:00+00:00,,,,1000.0,2999.4,85.19,1300.0
2025-08-07 16:00:00+00:00,,,,1000.0,2999.4,121.03,1300.0
2025-08-07 17:00:00+00:00,,,,1000.0,2999.4,164.68,1300.0
2025-08-07 18:00:00+00:00,,,,1000.0,2999.4,172.22,1300.0
2025-08-07 19:00:00+00:00,,,,1000.0,2999.4,131.0,1300.0
2025-08-07 20:00:00+00:00,,,,1000.0,2999.4,110.0,1300.0
2025-08-07 21:00:00+00:00,,,,1000.0,2999.4,101.28,1300.0
2025-08-07 22:00:00+00:00,,,,1000.0,2999.4,94.14,1300.0
2025-08-07 23:00:00+00:00,,,,1000.0,2999.4,90.1,1300.0
2025-08-08 00:00:00+00:00,35.894,12.417142857142858,,1000.0,2999.4,86.25,1300.0
2025-08-08 01:00:00+00:00,,,,1000.0,2999.4,83.09,1300.0
2025-08-08 02:00:00+00:00,,,,1000.0,2999.4,81.33,1300.0
2025-08-08 03:00:00+00:00,,,,1000.0,2999.4,91.3,1300.0
2025-08-08 04:00:00+00:00,,,,1000.0,2999.4,88.87,1300.0
2025-08-08 05:00:00+00:00,,,,1000.0,2999.4,72.31,1300.0
2025-08-08 06:00:00+00:00,,,,1000.0,2999.4,35.35,1300.0
2025-08-08 07:00:00+00:00,,,,1000.0,2999.4,45.0,1300.0
2025-08-08 08:00:00+00:00,,,,1000.0,2999.4,8.73,1300.0
2025-08-08 09:00:00+00:00,,,,1000.0,2999.4,5.12,1300.0
2025-08-08 10:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-08 11:00:00+00:00,,,,1000.0,2999.4,-0.01,1300.0
2025-08-08 12:00:00+00:00,,,,1000.0,2999.4,-0.01,1300.0
2025-08-08 13:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-08 14:00:00+00:00,,,,1000.0,2999.4,10.49,1300.0
2025-08-08 15:00:00+00:00,,,,1000.0,2999.4,86.26,1300.0
2025-08-08 16:00:00+00:00,,,,1000.0,2999.4,140.73,1300.0
2025-08-08 17:00:00+00:00,,,,1000.0,2999.4,170.67,1300.0
2025-08-08 18:00:00+00:00,,,,1000.0,2999.4,224.86,1300.0
2025-08-08 19:00:00+00:00,,,,1000.0,2999.4,156.17,1300.0
2025-08-08 20:00:00+00:00,,,,1000.0,2999.4,125.88,1300.0
2025-08-08 21:00:00+00:00,,,,1000.0,2999.4,109.16,1300.0
2025-08-08 22:00:00+00:00,,,,1000.0,2999.4,102.86,1300.0
2025-08-08 23:00:00+00:00,,,,1000.0,2999.4,102.32,1300.0
2025-08-09 00:00:00+00:00,34.841,,,1000.0,2999.4,101.61,1300.0
2025-08-09 01:00:00+00:00,,,,1000.0,2999.4,98.7,1300.0
2025-08-09 02:00:00+00:00,,,,1000.0,2999.4,98.59,1300.0
2025-08-09 03:00:00+00:00,,,,1000.0,2999.4,98.65,1300.0
2025-08-09 04:00:00+00:00,,,,1000.0,2999.4,98.05,1300.0
2025-08-09 05:00:00+00:00,,,,1000.0,2999.4,61.82,1300.0
2025-08-09 06:00:00+00:00,,,,1000.0,2999.4,68.41,1300.0
2025-08-09 07:00:00+00:00,,,,1000.0,2999.4,15.34,1300.0
2025-08-09 08:00:00+00:00,,,,1000.0,2999.4,-0.02,1300.0
2025-08-09 09:00:00+00:00,,,,1000.0,2999.4,-1.0,1300.0
2025-08-09 10:00:00+00:00,,,,1000.0,2999.4,-9.96,1300.0
2025-08-09 11:00:00+00:00,,,,1000.0,2999.4,-16.39,1300.0
2025-08-09 12:00:00+00:00,,,,1000.0,2999.4,-15.0,1300.0
2025-08-09 13:00:00+00:00,,,,1000.0,2999.4,-2.87,1300.0
2025-08-09 14:00:00+00:00,,,,1000.0,2999.4,0.06,1300.0
2025-08-09 15:00:00+00:00,,,,1000.0,2999.4,76.49,1300.0
2025-08-09 16:00:00+00:00,,,,1000.0,2999.4,149.74,1300.0
2025-08-09 17:00:00+00:00,,,,1000.0,2999.4,160.69,1300.0
2025-08-09 18:00:00+00:00,,,,1000.0,2999.4,197.54,1300.0
2025-08-09 19:00:00+00:00,,,,1000.0,2999.4,133.92,1300.0
2025-08-09 20:00:00+00:00,,,,1000.0,2999.4,117.72,1300.0
2025-08-09 21:00:00+00:00,,,,1000.0,2999.4,95.18,1300.0
2025-08-09 22:00:00+00:00,,,,1000.0,2999.4,84.7,1300.0
2025-08-09 23:00:00+00:00,,,,1000.0,2999.4,83.02,1300.0
2025-08-10 00:00:00+00:00,34.841,,,1000.0,2999.4,82.78,1300.0
2025-08-10 01:00:00+00:00,,,,1000.0,2999.4,77.58,1300.0
2025-08-10 02:00:00+00:00,,,,1000.0,2999.4,80.25,1300.0
2025-08-10 03:00:00+00:00,,,,1000.0,2999.4,83.2,1300.0
2025-08-10 04:00:00+00:00,,,,1000.0,2999.4,81.51,1300.0
2025-08-10 05:00:00+00:00,,,,1000.0,2999.4,70.12,1300.0
2025-08-10 06:00:00+00:00,,,,1000.0,2999.4,26.44,1300.0
2025-08-10 07:00:00+00:00,,,,1000.0,2999.4,-0.01,1300.0
2025-08-10 08:00:00+00:00,,,,1000.0,2999.4,-3.46,1300.0
2025-08-10 09:00:00+00:00,,,,1000.0,2999.4,-15.6,1300.0
2025-08-10 10:00:00+00:00,,,,1000.0,2999.4,-38.26,1300.0
2025-08-10 11:00:00+00:00,,,,1000.0,2999.4,-60.57,1300.0
2025-08-10 12:00:00+00:00,,,,1000.0,2999.4,-49.41,1300.0
2025-08-10 13:00:00+00:00,,,,1000.0,2999.4,-20.01,1300.0
2025-08-10 14:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-10 15:00:00+00:00,,,,1000.0,2999.4,36.8,1300.0
2025-08-10 16:00:00+00:00,,,,1000.0,2999.4,97.42,1300.0
2025-08-10 17:00:00+00:00,,,,1000.0,2999.4,121.9,1300.0
2025-08-10 18:00:00+00:00,,,,1000.0,2999.4,138.32,1300.0
2025-08-10 19:00:00+00:00,,,,1000.0,2999.4,121.04,1300.0
2025-08-10 20:00:00+00:00,,,,1000.0,2999.4,106.75,1300.0
2025-08-10 21:00:00+00:00,,,,1000.0,2999.4,98.21,1300.0
2025-08-10 22:00:00+00:00,,,,1000.0,2999.4,99.81,1300.0
2025-08-10 23:00:00+00:00,,,,1000.0,2999.4,91.69,1300.0
2025-08-11 00:00:00+00:00,35.088,12.345714285714287,71.72,1000.0,2999.4,87.28,1300.0
2025-08-11 01:00:00+00:00,,,,1000.0,2999.4,84.83,1300.0
2025-08-11 02:00:00+00:00,,,,1000.0,2999.4,92.9,1300.0
2025-08-11 03:00:00+00:00,,,,1000.0,2999.4,104.03,1300.0
2025-08-11 04:00:00+00:00,,,,1000.0,2999.4,125.47,1300.0
2025-08-11 05:00:00+00:00,,,,1000.0,2999.4,71.7,1300.0
2025-08-11 06:00:00+00:00,,,,1000.0,2999.4,12.27,1300.0
2025-08-11 07:00:00+00:00,,,,1000.0,2999.4,12.79,1300.0
2025-08-11 08:00:00+00:00,,,,1000.0,2999.4,8.43,1300.0
2025-08-11 09:00:00+00:00,,,,1000.0,2999.4,2.54,1300.0
2025-08-11 10:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-11 11:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-11 12:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-11 13:00:00+00:00,,,,1000.0,2999.4,9.0,1300.0
2025-08-11 14:00:00+00:00,,,,1000.0,2999.4,58.97,1300.0
2025-08-11 15:00:00+00:00,,,,1000.0,2999.4,97.2,1300.0
2025-08-11 16:00:00+00:00,,,,1000.0,2999.4,143.19,1300.0
2025-08-11 17:00:00+00:00,,,,1000.0,2999.4,193.43,1300.0
2025-08-11 18:00:00+00:00,,,,1000.0,2999.4,236.24,1300.0
2025-08-11 19:00:00+00:00,,,,1000.0,2999.4,140.53,1300.0
2025-08-11 20:00:00+00:00,,,,1000.0,2999.4,108.87,1300.0
2025-08-11 21:00:00+00:00,,,,1000.0,2999.4,96.0,1300.0
2025-08-11 22:00:00+00:00,,,,1000.0,2999.4,93.0,1300.0
2025-08-11 23:00:00+00:00,,,,1000.0,2999.4,89.67,1300.0
2025-08-12 00:00:00+00:00,35.648,12.19,70.9,1000.0,2999.4,85.41,1300.0
2025-08-12 01:00:00+00:00,,,,1000.0,2999.4,83.6,1300.0
2025-08-12 02:00:00+00:00,,,,1000.0,2999.4,83.78,1300.0
2025-08-12 03:00:00+00:00,,,,1000.0,2999.4,93.42,1300.0
2025-08-12 04:00:00+00:00,,,,1000.0,2999.4,87.74,1300.0
2025-08-12 05:00:00+00:00,,,,1000.0,2999.4,71.69,1300.0
2025-08-12 06:00:00+00:00,,,,1000.0,2999.4,80.0,1300.0
2025-08-12 07:00:00+00:00,,,,1000.0,2999.4,16.0,1300.0
2025-08-12 08:00:00+00:00,,,,1000.0,2999.4,15.34,1300.0
2025-08-12 09:00:00+00:00,,,,1000.0,2999.4,12.8,1300.0
2025-08-12 10:00:00+00:00,,,,1000.0,2999.4,8.38,1300.0
2025-08-12 11:00:00+00:00,,,,1000.0,2999.4,3.0,1300.0
2025-08-12 12:00:00+00:00,,,,1000.0,2999.4,5.15,1300.0
2025-08-12 13:00:00+00:00,,,,1000.0,2999.4,35.05,1300.0
2025-08-12 14:00:00+00:00,,,,1000.0,2999.4,73.15,1300.0
2025-08-12 15:00:00+00:00,,,,1000.0,2999.4,109.06,1300.0
2025-08-12 16:00:00+00:00,,,,1000.0,2999.4,141.32,1300.0
2025-08-12 17:00:00+00:00,,,,1000.0,2999.4,237.05,1300.0
2025-08-12 18:00:00+00:00,,,,1000.0,2999.4,276.02,1300.0
2025-08-12 19:00:00+00:00,,,,1000.0,2999.4,148.88,1300.0
2025-08-12 20:00:00+00:00,,,,1000.0,2999.4,114.47,1300.0
2025-08-12 21:00:00+00:00,,,,1000.0,2999.4,98.16,1300.0
2025-08-12 22:00:00+00:00,,,,1000.0,2999.4,96.69,1300.0
2025-08-12 23:00:00+00:00,,,,1000.0,2999.4,90.0,1300.0
2025-08-13 00:00:00+00:00,35.165,12.067142857142859,71.11,1000.0,2999.4,86.89,1300.0
2025-08-13 01:00:00+00:00,,,,1000.0,2999.4,84.71,1300.0
2025-08-13 02:00:00+00:00,,,,1000.0,2999.4,87.07,1300.0
2025-08-13 03:00:00+00:00,,,,1000.0,2999.4,86.87,1300.0
2025-08-13 04:00:00+00:00,,,,1000.0,2999.4,107.92,1300.0
2025-08-13 05:00:00+00:00,,,,1000.0,2999.4,86.83,1300.0
2025-08-13 06:00:00+00:00,,,,1000.0,2999.4,33.71,1300.0
2025-08-13 07:00:00+00:00,,,,1000.0,2999.4,66.94,1300.0
2025-08-13 08:00:00+00:00,,,,1000.0,2999.4,6.69,1300.0
2025-08-13 09:00:00+00:00,,,,1000.0,2999.4,8.44,1300.0
2025-08-13 10:00:00+00:00,,,,1000.0,2999.4,10.23,1300.0
2025-08-13 11:00:00+00:00,,,,1000.0,2999.4,11.37,1300.0
2025-08-13 12:00:00+00:00,,,,1000.0,2999.4,41.24,1300.0
2025-08-13 13:00:00+00:00,,,,1000.0,2999.4,70.9,1300.0
2025-08-13 14:00:00+00:00,,,,1000.0,2999.4,84.3,1300.0
2025-08-13 15:00:00+00:00,,,,1000.0,2530.4,96.64,1300.0
2025-08-13 16:00:00+00:00,,,,1000.0,2114.4,138.47,1300.0
2025-08-13 17:00:00+00:00,,,,1000.0,2114.4,249.03,1300.0
2025-08-13 18:00:00+00:00,,,,1000.0,2114.4,237.91,1300.0
2025-08-13 19:00:00+00:00,,,,1000.0,2114.4,142.35,1300.0
2025-08-13 20:00:00+00:00,,,,1000.0,2114.4,123.21,1300.0
2025-08-13 21:00:00+00:00,,,,1000.0,2999.4,106.27,1300.0
2025-08-13 22:00:00+00:00,,,,1000.0,2999.4,98.1,1300.0
2025-08-13 23:00:00+00:00,,,,1000.0,2999.4,92.0,1300.0
2025-08-14 00:00:00+00:00,35.863,12.018571428571429,70.37,1000.0,2999.4,88.45,1300.0
2025-08-14 01:00:00+00:00,,,,1000.0,2999.4,87.69,1300.0
2025-08-14 02:00:00+00:00,,,,1000.0,2999.4,88.05,1300.0
2025-08-14 03:00:00+00:00,,,,1000.0,2999.4,96.7,1300.0
2025-08-14 04:00:00+00:00,,,,1000.0,2999.4,101.16,1300.0
2025-08-14 05:00:00+00:00,,,,1000.0,2999.4,86.29,1300.0
2025-08-14 06:00:00+00:00,,,,1000.0,2999.4,69.8,1300.0
2025-08-14 07:00:00+00:00,,,,1000.0,2999.4,54.18,1300.0
2025-08-14 08:00:00+00:00,,,,1000.0,2999.4,12.78,1300.0
2025-08-14 09:00:00+00:00,,,,1000.0,2999.4,12.78,1300.0
2025-08-14 10:00:00+00:00,,,,1000.0,2999.4,12.86,1300.0
2025-08-14 11:00:00+00:00,,,,1000.0,2999.4,15.99,1300.0
2025-08-14 12:00:00+00:00,,,,1000.0,2999.4,54.9,1300.0
2025-08-14 13:00:00+00:00,,,,1000.0,2999.4,69.43,1300.0
2025-08-14 14:00:00+00:00,,,,1000.0,2999.4,78.99,1300.0
2025-08-14 15:00:00+00:00,,,,1000.0,2999.4,101.71,1300.0
2025-08-14 16:00:00+00:00,,,,1000.0,2999.4,141.99,1300.0
2025-08-14 17:00:00+00:00,,,,1000.0,2999.4,261.43,1300.0
2025-08-14 18:00:00+00:00,,,,1000.0,2999.4,304.92,1300.0
2025-08-14 19:00:00+00:00,,,,1000.0,2999.4,158.07,1300.0
2025-08-14 20:00:00+00:00,,,,1000.0,2999.4,122.93,1300.0
2025-08-14 21:00:00+00:00,,,,1000.0,2999.4,105.95,1300.0
2025-08-14 22:00:00+00:00,,,,1000.0,2999.4,99.43,1300.0
2025-08-14 23:00:00+00:00,,,,1000.0,2999.4,98.35,1300.0
2025-08-15 00:00:00+00:00,34.973,11.870000000000001,70.1,1000.0,2999.4,92.86,1300.0
2025-08-15 01:00:00+00:00,,,,1000.0,2999.4,88.75,1300.0
2025-08-15 02:00:00+00:00,,,,1000.0,2999.4,90.78,1300.0
2025-08-15 03:00:00+00:00,,,,1000.0,2999.4,94.8,1300.0
2025-08-15 04:00:00+00:00,,,,1000.0,2999.4,99.66,1300.0
2025-08-15 05:00:00+00:00,,,,1000.0,2999.4,99.76,1300.0
2025-08-15 06:00:00+00:00,,,,1000.0,2999.4,94.27,1300.0
2025-08-15 07:00:00+00:00,,,,1000.0,2999.4,71.9,1300.0
2025-08-15 08:00:00+00:00,,,,1000.0,2999.4,25.47,1300.0
2025-08-15 09:00:00+00:00,,,,1000.0,2999.4,3.0,1300.0
2025-08-15 10:00:00+00:00,,,,1000.0,2999.4,0.08,1300.0
2025-08-15 11:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-15 12:00:00+00:00,,,,1000.0,2999.4,0.0,1300.0
2025-08-15 13:00:00+00:00,,,,1000.0,2999.4,1.73,1300.0
2025-08-15 14:00:00+00:00,,,,1000.0,2999.4,39.5,1300.0
2025-08-15 15:00:00+00:00,,,,1000.0,2999.4,84.59,1300.0
2025-08-15 16:00:00+00:00,,,,1000.0,2999.4,105.57,1300.0
2025-08-15 17:00:00+00:00,,,,1000.0,2999.4,120.27,1300.0
2025-08-15 18:00:00+00:00,,,,1000.0,2999.4,133.45,1300.0
2025-08-15 19:00:00+00:00,,,,1000.0,2999.4,111.76,1300.0
2025-08-15 20:00:00+00:00,,,,1000.0,2999.4,105.8,1300.0
2025-08-15 21:00:00+00:00,,,,1000.0,2999.4,95.79,1300.0
2025-08-15 22:00:00+00:00,,,,1000.0,2999.4,94.73,1300.0
2025-08-15 23:00:00+00:00,,,,1000.0,2999.4,89.78,1300.0
2025-08-16 00:00:00+00:00,34.841,,,1000.0,2999.4,88.49,1300.0
2025-08-16 01:00:00+00:00,,,,1000.0,2999.4,83.36,1300.0
2025-08-16 02:00:00+00:00,,,,1000.0,2999.4,81.77,1300.0
2025-08-16 03:00:00+00:00,,,,1000.0,2999.4,84.59,1300.0
2025-08-16 04:00:00+00:00,,,,1000.0,2999.4,87.59,1300.0
2025-08-16 05:00:00+00:00,,,,1000.0,2999.4,87.38,1300.0
2025-08-16 06:00:00+00:00,,,,1000.0,2999.4,78.17,1300.0
2025-08-16 07:00:00+00:00,,,,1000.0,2999.4,65.71,1300.0
2025-08-16 08:00:00+00:00,,,,1000.0,2999.4,15.34,1300.0
2025-08-16 09:00:00+00:00,,,,1000.0,2999.4,3.8,1300.0
2025-08-16 10:00:00+00:00,,,,1000.0,2999.4,0.17,1300.0
2025-08-16 11:00:00+00:00,,,,1000.0,2999.4,-0.01,1300.0
2025-08-16 12:00:00+00:00,,,,1000.0,2999.4,-0.01,1300.0
2025-08-16 13:00:00+00:00,,,,1000.0,2999.4,0.01,1300.0
2025-08-16 14:00:00+00:00,,,,1000.0,2999.4,37.79,1300.0
2025-08-16 15:00:00+00:00,,,,1000.0,2999.4,85.05,1300.0
2025-08-16 16:00:00+00:00,,,,1000.0,2999.4,138.88,1300.0
2025-08-16 17:00:00+00:00,,,,1000.0,2999.4,178.26,1300.0
2025-08-16 18:00:00+00:00,,,,1000.0,2999.4,190.69,1300.0
2025-08-16 19:00:00+00:00,,,,1000.0,2999.4,146.71,1300.0
2025-08-16 20:00:00+00:00,,,,1000.0,2999.4,104.07,1300.0
2025-08-16 21:00:00+00:00,,,,1000.0,2999.4,89.78,1300.0
2025-08-16 22:00:00+00:00,,,,1000.0,2999.4,90.08,1300.0
2025-08-16 23:00:00+00:00,,,,1000.0,2999.4,83.78,1300.0
2025-08-17 00:00:00+00:00,34.841,,,1000.0,2999.4,84.31,1300.0
2025-08-17 01:00:00+00:00,,,,1000.0,2999.4,83.27,1300.0
2025-08-17 02:00:00+00:00,,,,1000.0,2999.4,83.76,1300.0
2025-08-17 03:00:00+00:00,,,,1000.0,2999.4,85.11,1300.0
2025-08-17 04:00:00+00:00,,,,1000.0,2999.4,85.08,1300.0
2025-08-17 05:00:00+00:00,,,,1000.0,2999.4,75.62,1300.0
2025-08-17 06:00:00+00:00,,,,1000.0,2999.4,30.05,1300.0
2025-08-17 07:00:00+00:00,,,,1000.0,2999.4,13.62,1300.0
2025-08-17 08:00:00+00:00,,,,1000.0,2999.4,7.45,1300.0
2025-08-17 09:00:00+00:00,,,,1000.0,2999.4,0.39,1300.0
2025-08-17 10:00:00+00:00,,,,1000.0,2999.4,0.01,1300.0
2025-08-17 11:00:00+00:00,,,,1000.0,2999.4,-0.69,1300.0
2025-08-17 12:00:00+00:00,,,,1000.0,2999.4,-0.82,1300.0
2025-08-17 13:00:00+00:00,,,,1000.0,2999.4,0.65,1300.0
2025-08-17 14:00:00+00:00,,,,1000.0,2999.4,16.49,1300.0
2025-08-17 15:00:00+00:00,,,,1000.0,2999.4,67.46,1300.0
2025-08-17 16:00:00+00:00,,,,1000.0,2999.4,99.48,1300.0
2025-08-17 17:00:00+00:00,,,,1000.0,2999.4,111.8,1300.0
2025-08-17 18:00:00+00:00,,,,1000.0,2999.4,115.04,1300.0
2025-08-17 19:00:00+00:00,,,,1000.0,2999.4,110.27,1300.0
2025-08-17 20:00:00+00:00,,,,1000.0,2999.4,104.92,1300.0
2025-08-17 21:00:00+00:00,,,,1000.0,2999.4,102.04,1300.0
2025-08-17 22:00:00+00:00,,,,1000.0,2999.4,90.58,1300.0
2025-08-17 23:00:00+00:00,,,,1000.0,2999.4,85.69,1300.0
2025-08-18 00:00:00+00:00,34.198,11.957142857142857,71.24,1000.0,2999.4,83.21,1300.0
2025-08-18 01:00:00+00:00,,,,1000.0,2999.4,81.52,1300.0
2025-08-18 02:00:00+00:00,,,,1000.0,2999.4,86.61,1300.0
2025-08-18 03:00:00+00:00,,,,1000.0,2999.4,97.24,1300.0
2025-08-18 04:00:00+00:00,,,,1000.0,2999.4,114.7,1300.0
2025-08-18 05:00:00+00:00,,,,1000.0,2999.4,121.03,1300.0
2025-08-18 06:00:00+00:00,,,,1000.0,2999.4,84.62,1300.0
2025-08-18 07:00:00+00:00,,,,1000.0,2999.4,87.93,1300.0
2025-08-18 08:00:00+00:00,,,,1000.0,2999.4,68.62,1300.0
2025-08-18 09:00:00+00:00,,,,1000.0,2999.4,45.93,1300.0
2025-08-18 10:00:00+00:00,,,,1000.0,2999.4,20.04,1300.0
2025-08-18 11:00:00+00:00,,,,1000.0,2999.4,14.23,1300.0
2025-08-18 12:00:00+00:00,,,,1000.0,2999.4,18.34,1300.0
2025-08-18 13:00:00+00:00,,,,1000.0,2999.4,54.56,1300.0
2025-08-18 14:00:00+00:00,,,,1000.0,2999.4,74.54,1300.0
2025-08-18 15:00:00+00:00,,,,1000.0,2999.4,114.76,1300.0
2025-08-18 16:00:00+00:00,,,,1000.0,2999.4,113.88,1300.0
2025-08-18 17:00:00+00:00,,,,1000.0,2999.4,182.32,1300.0
2025-08-18 18:00:00+00:00,,,,1000.0,2999.4,212.78,1300.0
2025-08-18 19:00:00+00:00,,,,1000.0,2999.4,125.21,1300.0
2025-08-18 20:00:00+00:00,,,,1000.0,2999.4,106.81,1300.0
2025-08-18 21:00:00+00:00,,,,1000.0,2999.4,99.9,1300.0
